GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
0400000US08,08,Colorado,,524291,Claims adjusting,,2012,97,230556,110425,18338,1273,83.4,2.4
0400000US08,08,Colorado,,524292,Third party administration of insurance and pension funds,,2012,84,969711,173832,44620,3085,0.3,2.7
0400000US08,08,Colorado,,524298,All other insurance related activities,,2012,31,44880,15252,3150,210,7.8,6.9
0400000US09,09,Connecticut,,52,Finance and insurance,,2012,6108,,16626842,5811158,119326,,
0400000US09,09,Connecticut,,522,Credit intermediation and related activities,,2012,2192,,2663069,932686,29577,,
0400000US09,09,Connecticut,,5221,Depository credit intermediation,,2012,1695,,1439547,438278,21646,,
0400000US09,09,Connecticut,,52211,Commercial banking,,2012,1030,,973603,312327,13790,,
0400000US09,09,Connecticut,,522110,Commercial banking,,2012,1030,,973603,312327,13790,,
0400000US09,09,Connecticut,,5221101,National commercial banks (banking),,2012,801,,783773,263769,11231,,
0400000US09,09,Connecticut,,5221102,State commercial banks (banking),,2012,225,,,,,,
0400000US09,09,Connecticut,,52212,Savings institutions,,2012,435,,366784,100861,5766,,
0400000US09,09,Connecticut,,522120,Savings institutions,,2012,435,,366784,100861,5766,,
0400000US09,09,Connecticut,,5221201,"Savings institutions, federally chartered",,2012,29,,9651,1985,141,,
0400000US09,09,Connecticut,,5221203,"Savings institutions, not federally chartered",,2012,406,,357133,98876,5625,,
0400000US09,09,Connecticut,,52213,Credit unions,,2012,230,405408,99160,25090,2090,0.6,3.0
0400000US09,09,Connecticut,,522130,Credit unions,,2012,230,405408,99160,25090,2090,0.6,3.0
0400000US09,09,Connecticut,,5221301,"Credit unions, federally chartered",,2012,164,289470,70418,17488,1439,0.0,4.0
0400000US09,09,Connecticut,,5221309,"Credit unions, not federally chartered",,2012,66,115938,28742,7602,651,2.2,0.5
0400000US09,09,Connecticut,,5222,Nondepository credit intermediation,,2012,297,6017475,1120656,472507,6277,3.0,2.3
0400000US09,09,Connecticut,,52221,Credit card issuing,,2012,17,305516,31873,23186,352,0.0,0.0
0400000US09,09,Connecticut,,522210,Credit card issuing,,2012,17,305516,31873,23186,352,0.0,0.0
0400000US09,09,Connecticut,,52222,Sales financing,,2012,93,5020135,940399,408380,4340,2.9,2.4
0400000US09,09,Connecticut,,522220,Sales financing,,2012,93,5020135,940399,408380,4340,2.9,2.4
0400000US09,09,Connecticut,,52229,Other nondepository credit intermediation,,2012,187,691824,148384,40941,1585,4.7,2.6
0400000US09,09,Connecticut,,522291,Consumer lending,,2012,22,94655,8983,2556,81,0.0,3.0
0400000US09,09,Connecticut,,522292,Real estate credit,,2012,109,438591,121092,32593,1246,5.1,1.4
0400000US09,09,Connecticut,,5222929,Mortgage bankers and loan correspondents,,2012,107,,,,,,
0400000US09,09,Connecticut,,522293,International trade financing,,2012,3,,,,,,
0400000US09,09,Connecticut,,522294,Secondary market financing,,2012,2,,,,,,
0400000US09,09,Connecticut,,522298,All other nondepository credit intermediation,,2012,51,89518,10975,3222,197,10.1,9.6
0400000US09,09,Connecticut,,5222981,Pawnshops,,2012,39,31468,4796,1112,129,27.9,6.9
0400000US09,09,Connecticut,,5222988,Other business credit institutions,,2012,12,58050,6179,2110,68,0.4,11.1
0400000US09,09,Connecticut,,5223,Activities related to credit intermediation,,2012,200,397119,102866,21901,1654,4.1,6.9
0400000US09,09,Connecticut,,52231,Mortgage and nonmortgage loan brokers,,2012,87,58462,25102,5027,355,18.7,7.7
0400000US09,09,Connecticut,,522310,Mortgage and nonmortgage loan brokers,,2012,87,58462,25102,5027,355,18.7,7.7
0400000US09,09,Connecticut,,52232,"Financial transactions processing, reserve, and clearinghouse activities",,2012,48,320455,70740,15190,1101,0.9,6.6
0400000US09,09,Connecticut,,522320,"Financial transactions processing, reserve, and clearinghouse activities",,2012,48,320455,70740,15190,1101,0.9,6.6
0400000US09,09,Connecticut,,52239,Other activities related to credit intermediation,,2012,65,18202,7024,1684,198,14.3,8.1
0400000US09,09,Connecticut,,522390,Other activities related to credit intermediation,,2012,65,18202,7024,1684,198,14.3,8.1
0400000US09,09,Connecticut,,523,"Securities, commodity contracts, and other financial investments and related activities",,2012,1821,18785512,6768023,2306679,23258,1.8,1.2
0400000US09,09,Connecticut,,5231,Securities and commodity contracts intermediation and brokerage,,2012,581,7684197,2285815,638438,9292,0.7,0.7
0400000US09,09,Connecticut,,52311,Investment banking and securities dealing,,2012,67,5101467,1156884,253788,3413,0.1,0.1
0400000US09,09,Connecticut,,523110,Investment banking and securities dealing,,2012,67,5101467,1156884,253788,3413,0.1,0.1
0400000US09,09,Connecticut,,52312,Securities brokerage,,2012,483,2029580,910096,285399,5345,2.3,2.5
0400000US09,09,Connecticut,,523120,Securities brokerage,,2012,483,2029580,910096,285399,5345,2.3,2.5
0400000US09,09,Connecticut,,52313,Commodity contracts dealing,,2012,6,416426,174145,84590,285,0.0,0.0
0400000US09,09,Connecticut,,523130,Commodity contracts dealing,,2012,6,416426,174145,84590,285,0.0,0.0
0400000US09,09,Connecticut,,52314,Commodity contracts brokerage,,2012,25,136724,44690,14661,249,1.4,0.0
0400000US09,09,Connecticut,,523140,Commodity contracts brokerage,,2012,25,136724,44690,14661,249,1.4,0.0
0400000US09,09,Connecticut,,5239,Other financial investment activities,,2012,1240,11101315,4482208,1668241,13966,2.6,1.6
0400000US09,09,Connecticut,,52391,Miscellaneous intermediation,,2012,121,,,,,,
0400000US09,09,Connecticut,,523910,Miscellaneous intermediation,,2012,121,,,,,,
0400000US09,09,Connecticut,,52392,Portfolio management,,2012,742,9678881,3976572,1489493,10674,1.9,0.7
0400000US09,09,Connecticut,,523920,Portfolio management,,2012,742,9678881,3976572,1489493,10674,1.9,0.7
0400000US09,09,Connecticut,,52393,Investment advice,,2012,352,850965,262413,78902,2254,11.3,8.3
0400000US09,09,Connecticut,,523930,Investment advice,,2012,352,850965,262413,78902,2254,11.3,8.3
0400000US09,09,Connecticut,,52399,All other financial investment activities,,2012,25,,,,,,
0400000US09,09,Connecticut,,523991,"Trust, fiduciary, and custody activities",,2012,23,58723,11916,3719,81,1.1,3.5
0400000US09,09,Connecticut,,523999,Miscellaneous financial investment activities,,2012,2,,,,,,
0400000US09,09,Connecticut,,524,Insurance carriers and related activities,,2012,2095,,7195750,2571793,66491,,
0400000US09,09,Connecticut,,5241,Insurance carriers,,2012,548,,6448738,2378606,55627,,
0400000US09,09,Connecticut,,52411,"Direct life, health, and medical insurance carriers",,2012,265,,4405187,1602619,40065,,
0400000US09,09,Connecticut,,524113,Direct life insurance carriers,,2012,200,,2695854,976664,24653,,
0400000US09,09,Connecticut,,524114,Direct health and medical insurance carriers,,2012,65,,1709333,625955,15412,,
0400000US09,09,Connecticut,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,241,,1629035,593434,13545,,
0400000US09,09,Connecticut,,524126,Direct property and casualty insurance carriers,,2012,232,,1595662,586223,13063,,
0400000US09,09,Connecticut,,524127,Direct title insurance carriers,,2012,7,,,,,,
0400000US09,09,Connecticut,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,2,,,,,,
0400000US09,09,Connecticut,,52413,Reinsurance carriers,,2012,42,,414516,182553,2017,,
0400000US09,09,Connecticut,,524130,Reinsurance carriers,,2012,42,,414516,182553,2017,,
0400000US09,09,Connecticut,,5242,"Agencies, brokerages, and other insurance related activities",,2012,1547,1856242,747012,193187,10864,21.1,8.2
0400000US09,09,Connecticut,,52421,Insurance agencies and brokerages,,2012,1390,1537983,602194,160568,8281,21.8,8.2
0400000US09,09,Connecticut,,524210,Insurance agencies and brokerages,,2012,1390,1537983,602194,160568,8281,21.8,8.2
0400000US09,09,Connecticut,,52429,Other insurance related activities,,2012,157,318259,144818,32619,2583,17.9,8.6
0400000US09,09,Connecticut,,524291,Claims adjusting,,2012,56,53435,21582,5309,341,33.5,12.6
0400000US09,09,Connecticut,,524292,Third party administration of insurance and pension funds,,2012,62,194402,85290,18733,1586,9.7,9.5
0400000US09,09,Connecticut,,524298,All other insurance related activities,,2012,39,70422,37946,8577,656,28.6,3.2
0400000US10,10,Delaware,,52,Finance and insurance,,2012,1920,,3033582,1017248,36438,,
0400000US10,10,Delaware,,522,Credit intermediation and related activities,,2012,836,,2009208,703253,25237,,
0400000US10,10,Delaware,,5221,Depository credit intermediation,,2012,481,,,,,,
0400000US10,10,Delaware,,52211,Commercial banking,,2012,359,,720009,226634,9008,,
0400000US10,10,Delaware,,522110,Commercial banking,,2012,359,,720009,226634,9008,,
0400000US10,10,Delaware,,5221101,National commercial banks (banking),,2012,228,,572639,190577,6747,,
0400000US10,10,Delaware,,5221102,State commercial banks (banking),,2012,131,,147370,36057,2261,,
0400000US10,10,Delaware,,52212,Savings institutions,,2012,71,,203081,81504,2099,,
0400000US10,10,Delaware,,522120,Savings institutions,,2012,71,,203081,81504,2099,,
0400000US10,10,Delaware,,5221201,"Savings institutions, federally chartered",,2012,50,,187097,77480,1892,,
0400000US10,10,Delaware,,5221203,"Savings institutions, not federally chartered",,2012,21,,15984,4024,207,,
0400000US10,10,Delaware,,52213,Credit unions,,2012,51,,,,,,
0400000US10,10,Delaware,,522130,Credit unions,,2012,51,,,,,,
0400000US10,10,Delaware,,5221301,"Credit unions, federally chartered",,2012,51,,,,,,
0400000US10,10,Delaware,,5222,Nondepository credit intermediation,,2012,223,25733266,1005784,373374,12680,0.2,0.2
0400000US10,10,Delaware,,52221,Credit card issuing,,2012,55,22752379,865292,324042,10866,0.0,0.1
0400000US10,10,Delaware,,522210,Credit card issuing,,2012,55,22752379,865292,324042,10866,0.0,0.1
0400000US10,10,Delaware,,52222,Sales financing,,2012,35,,,,,,
0400000US10,10,Delaware,,522220,Sales financing,,2012,35,,,,,,
0400000US10,10,Delaware,,52229,Other nondepository credit intermediation,,2012,133,,,,,,
0400000US10,10,Delaware,,522291,Consumer lending,,2012,58,2170945,99305,39309,1189,1.7,1.3
0400000US10,10,Delaware,,522292,Real estate credit,,2012,43,107234,24130,5588,293,0.3,2.4
0400000US10,10,Delaware,,5222929,Mortgage bankers and loan correspondents,,2012,43,107234,24130,5588,293,0.3,2.4
0400000US10,10,Delaware,,522294,Secondary market financing,,2012,1,,,,,,
0400000US10,10,Delaware,,522298,All other nondepository credit intermediation,,2012,31,,,,,,
0400000US10,10,Delaware,,5222981,Pawnshops,,2012,16,,,,,,
0400000US10,10,Delaware,,5222988,Other business credit institutions,,2012,15,,,,,,
0400000US10,10,Delaware,,5223,Activities related to credit intermediation,,2012,132,,,,,,
0400000US10,10,Delaware,,52231,Mortgage and nonmortgage loan brokers,,2012,18,,,,,,
0400000US10,10,Delaware,,522310,Mortgage and nonmortgage loan brokers,,2012,18,,,,,,
0400000US10,10,Delaware,,52232,"Financial transactions processing, reserve, and clearinghouse activities",,2012,33,,,,,,
0400000US10,10,Delaware,,522320,"Financial transactions processing, reserve, and clearinghouse activities",,2012,33,,,,,,
0400000US10,10,Delaware,,52239,Other activities related to credit intermediation,,2012,81,,,,,,
0400000US10,10,Delaware,,522390,Other activities related to credit intermediation,,2012,81,,,,,,
0400000US10,10,Delaware,,523,"Securities, commodity contracts, and other financial investments and related activities",,2012,597,1834852,504873,154184,4205,1.2,1.3
0400000US10,10,Delaware,,5231,Securities and commodity contracts intermediation and brokerage,,2012,133,279777,115295,32257,906,0.1,0.2
0400000US10,10,Delaware,,52311,Investment banking and securities dealing,,2012,8,,,,,,
0400000US10,10,Delaware,,523110,Investment banking and securities dealing,,2012,8,,,,,,
0400000US10,10,Delaware,,52312,Securities brokerage,,2012,121,,,,,,
0400000US10,10,Delaware,,523120,Securities brokerage,,2012,121,,,,,,
0400000US10,10,Delaware,,52313,Commodity contracts dealing,,2012,2,,,,,,
0400000US10,10,Delaware,,523130,Commodity contracts dealing,,2012,2,,,,,,
0400000US10,10,Delaware,,52314,Commodity contracts brokerage,,2012,2,,,,,,
0400000US10,10,Delaware,,523140,Commodity contracts brokerage,,2012,2,,,,,,
0400000US10,10,Delaware,,5239,Other financial investment activities,,2012,464,1555075,389578,121927,3299,1.4,1.5
0400000US10,10,Delaware,,52391,Miscellaneous intermediation,,2012,144,,,,,,
0400000US10,10,Delaware,,523910,Miscellaneous intermediation,,2012,144,,,,,,
0400000US10,10,Delaware,,52392,Portfolio management,,2012,161,1286488,321674,101210,2459,0.3,0.8
0400000US10,10,Delaware,,523920,Portfolio management,,2012,161,1286488,321674,101210,2459,0.3,0.8
0400000US10,10,Delaware,,52393,Investment advice,,2012,121,,,,,,
0400000US10,10,Delaware,,523930,Investment advice,,2012,121,,,,,,
0400000US10,10,Delaware,,52399,All other financial investment activities,,2012,38,,,,,,
0400000US10,10,Delaware,,523991,"Trust, fiduciary, and custody activities",,2012,36,,,,,,
0400000US10,10,Delaware,,523999,Miscellaneous financial investment activities,,2012,2,,,,,,
0400000US10,10,Delaware,,524,Insurance carriers and related activities,,2012,487,,519501,159811,6996,,
0400000US10,10,Delaware,,5241,Insurance carriers,,2012,144,,410373,133573,5068,,
0400000US10,10,Delaware,,52411,"Direct life, health, and medical insurance carriers",,2012,81,,300277,95732,3781,,
0400000US10,10,Delaware,,524113,Direct life insurance carriers,,2012,57,,167631,53709,1851,,
0400000US10,10,Delaware,,524114,Direct health and medical insurance carriers,,2012,24,,132646,42023,1930,,
0400000US10,10,Delaware,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,60,,,,,,
0400000US10,10,Delaware,,524126,Direct property and casualty insurance carriers,,2012,52,,106111,36844,1212,,
0400000US10,10,Delaware,,524127,Direct title insurance carriers,,2012,4,,,,,,
0400000US10,10,Delaware,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,4,,,,,,
0400000US10,10,Delaware,,52413,Reinsurance carriers,,2012,3,,,,,,
0400000US10,10,Delaware,,524130,Reinsurance carriers,,2012,3,,,,,,
0400000US10,10,Delaware,,5242,"Agencies, brokerages, and other insurance related activities",,2012,343,250979,109128,26238,1928,28.2,6.2
0400000US10,10,Delaware,,52421,Insurance agencies and brokerages,,2012,315,186725,77396,17923,1407,36.2,8.1
0400000US10,10,Delaware,,524210,Insurance agencies and brokerages,,2012,315,186725,77396,17923,1407,36.2,8.1
0400000US10,10,Delaware,,52429,Other insurance related activities,,2012,28,64254,31732,8315,521,5.1,0.6
0400000US10,10,Delaware,,524291,Claims adjusting,,2012,12,,,,,,
0400000US10,10,Delaware,,524292,Third party administration of insurance and pension funds,,2012,11,43564,22738,5828,412,0.3,0.0
0400000US10,10,Delaware,,524298,All other insurance related activities,,2012,5,,,,,,
0400000US11,11,District of Columbia,,52,Finance and insurance,,2012,999,,2665854,918364,18080,,
0400000US11,11,District of Columbia,,522,Credit intermediation and related activities,,2012,490,,,,,,
0400000US11,11,District of Columbia,,5221,Depository credit intermediation,,2012,386,,,,,,
0400000US11,11,District of Columbia,,52211,Commercial banking,,2012,288,,,,,,
0400000US11,11,District of Columbia,,522110,Commercial banking,,2012,288,,,,,,
0400000US11,11,District of Columbia,,5221101,National commercial banks (banking),,2012,210,,,,,,
0400000US11,11,District of Columbia,,5221102,State commercial banks (banking),,2012,74,,,,,,
0400000US11,11,District of Columbia,,52212,Savings institutions,,2012,6,,2271,547,33,,
0400000US11,11,District of Columbia,,522120,Savings institutions,,2012,6,,2271,547,33,,
0400000US11,11,District of Columbia,,5221201,"Savings institutions, federally chartered",,2012,6,,2271,547,33,,
0400000US11,11,District of Columbia,,52213,Credit unions,,2012,92,,,,,,
0400000US11,11,District of Columbia,,522130,Credit unions,,2012,92,,,,,,
0400000US11,11,District of Columbia,,5221301,"Credit unions, federally chartered",,2012,92,,,,,,
0400000US11,11,District of Columbia,,5222,Nondepository credit intermediation,,2012,58,,,,,,
0400000US11,11,District of Columbia,,52221,Credit card issuing,,2012,5,,,,,,
0400000US11,11,District of Columbia,,522210,Credit card issuing,,2012,5,,,,,,
0400000US11,11,District of Columbia,,52222,Sales financing,,2012,14,,,,,,
0400000US11,11,District of Columbia,,522220,Sales financing,,2012,14,,,,,,
0400000US11,11,District of Columbia,,52229,Other nondepository credit intermediation,,2012,39,,,,,,
0400000US11,11,District of Columbia,,522291,Consumer lending,,2012,4,,,,,,
0400000US11,11,District of Columbia,,522292,Real estate credit,,2012,22,291478,44586,25903,141,0.0,5.0
0400000US11,11,District of Columbia,,5222929,Mortgage bankers and loan correspondents,,2012,22,291478,44586,25903,141,0.0,5.0
0400000US11,11,District of Columbia,,522293,International trade financing,,2012,2,,,,,,
0400000US11,11,District of Columbia,,522294,Secondary market financing,,2012,4,,,,,,
0400000US11,11,District of Columbia,,522298,All other nondepository credit intermediation,,2012,7,,,,,,
0400000US11,11,District of Columbia,,5222981,Pawnshops,,2012,6,,,,,,
0400000US11,11,District of Columbia,,5222988,Other business credit institutions,,2012,1,,,,,,
0400000US11,11,District of Columbia,,5223,Activities related to credit intermediation,,2012,46,101117,29253,7091,402,12.9,0.9
0400000US11,11,District of Columbia,,52231,Mortgage and nonmortgage loan brokers,,2012,8,,,,,,
0400000US11,11,District of Columbia,,522310,Mortgage and nonmortgage loan brokers,,2012,8,,,,,,
0400000US11,11,District of Columbia,,52232,"Financial transactions processing, reserve, and clearinghouse activities",,2012,13,,,,,,
0400000US11,11,District of Columbia,,522320,"Financial transactions processing, reserve, and clearinghouse activities",,2012,13,,,,,,
0400000US11,11,District of Columbia,,52239,Other activities related to credit intermediation,,2012,25,19413,3014,753,100,59.3,2.8
0400000US11,11,District of Columbia,,522390,Other activities related to credit intermediation,,2012,25,19413,3014,753,100,59.3,2.8
0400000US11,11,District of Columbia,,523,"Securities, commodity contracts, and other financial investments and related activities",,2012,289,,,,,,
0400000US11,11,District of Columbia,,5231,Securities and commodity contracts intermediation and brokerage,,2012,93,,,,,,
0400000US11,11,District of Columbia,,52311,Investment banking and securities dealing,,2012,15,,,,,,
0400000US11,11,District of Columbia,,523110,Investment banking and securities dealing,,2012,15,,,,,,
0400000US11,11,District of Columbia,,52312,Securities brokerage,,2012,71,,,,,,
0400000US11,11,District of Columbia,,523120,Securities brokerage,,2012,71,,,,,,
0400000US11,11,District of Columbia,,52313,Commodity contracts dealing,,2012,5,,,,,,
0400000US11,11,District of Columbia,,523130,Commodity contracts dealing,,2012,5,,,,,,
0400000US11,11,District of Columbia,,52314,Commodity contracts brokerage,,2012,2,,,,,,
0400000US11,11,District of Columbia,,523140,Commodity contracts brokerage,,2012,2,,,,,,
0400000US11,11,District of Columbia,,5232,Securities and commodity exchanges,,2012,1,,,,,,
0400000US11,11,District of Columbia,,52321,Securities and commodity exchanges,,2012,1,,,,,,
0400000US11,11,District of Columbia,,523210,Securities and commodity exchanges,,2012,1,,,,,,
0400000US11,11,District of Columbia,,5239,Other financial investment activities,,2012,195,,,,,,
0400000US11,11,District of Columbia,,52391,Miscellaneous intermediation,,2012,33,,,,,,
0400000US11,11,District of Columbia,,523910,Miscellaneous intermediation,,2012,33,,,,,,
0400000US11,11,District of Columbia,,52392,Portfolio management,,2012,80,,,,,,
0400000US11,11,District of Columbia,,523920,Portfolio management,,2012,80,,,,,,
0400000US11,11,District of Columbia,,52393,Investment advice,,2012,69,,,,,,
0400000US11,11,District of Columbia,,523930,Investment advice,,2012,69,,,,,,
0400000US11,11,District of Columbia,,52399,All other financial investment activities,,2012,13,,,,,,
0400000US11,11,District of Columbia,,523991,"Trust, fiduciary, and custody activities",,2012,11,35089,8533,2282,53,0.6,2.2
0400000US11,11,District of Columbia,,523999,Miscellaneous financial investment activities,,2012,2,,,,,,
0400000US11,11,District of Columbia,,524,Insurance carriers and related activities,,2012,220,,,,,,
0400000US11,11,District of Columbia,,5241,Insurance carriers,,2012,103,,,,,,
0400000US11,11,District of Columbia,,52411,"Direct life, health, and medical insurance carriers",,2012,68,,189768,68573,1501,,
0400000US11,11,District of Columbia,,524113,Direct life insurance carriers,,2012,41,,40110,13829,327,,
0400000US11,11,District of Columbia,,524114,Direct health and medical insurance carriers,,2012,27,,149658,54744,1174,,
0400000US11,11,District of Columbia,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,33,,,,,,
0400000US11,11,District of Columbia,,524126,Direct property and casualty insurance carriers,,2012,28,,,,,,
0400000US11,11,District of Columbia,,524127,Direct title insurance carriers,,2012,4,,14947,4511,112,,
0400000US11,11,District of Columbia,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,1,,,,,,
0400000US11,11,District of Columbia,,52413,Reinsurance carriers,,2012,2,,,,,,
0400000US11,11,District of Columbia,,524130,Reinsurance carriers,,2012,2,,,,,,
0400000US11,11,District of Columbia,,5242,"Agencies, brokerages, and other insurance related activities",,2012,117,,,,,,
0400000US11,11,District of Columbia,,52421,Insurance agencies and brokerages,,2012,98,,,,,,
0400000US11,11,District of Columbia,,524210,Insurance agencies and brokerages,,2012,98,,,,,,
0400000US11,11,District of Columbia,,52429,Other insurance related activities,,2012,19,,,,,,
0400000US11,11,District of Columbia,,524291,Claims adjusting,,2012,2,,,,,,
0400000US11,11,District of Columbia,,524292,Third party administration of insurance and pension funds,,2012,16,,,,,,
0400000US11,11,District of Columbia,,524298,All other insurance related activities,,2012,1,,,,,,
0400000US12,12,Florida,,52,Finance and insurance,,2012,30653,,22758385,6336316,338872,,
0400000US12,12,Florida,,521,Monetary authorities - central bank,,2012,2,979697,22165,5390,296,0.0,0.0
0400000US12,12,Florida,,5211,Monetary authorities - central bank,,2012,2,979697,22165,5390,296,0.0,0.0
0400000US12,12,Florida,,52111,Monetary authorities - central bank,,2012,2,979697,22165,5390,296,0.0,0.0
0400000US12,12,Florida,,521110,Monetary authorities - central bank,,2012,2,979697,22165,5390,296,0.0,0.0
0400000US12,12,Florida,,522,Credit intermediation and related activities,,2012,11940,,9489536,2733901,162508,,
0400000US12,12,Florida,,5221,Depository credit intermediation,,2012,7276,,6281601,1831822,111663,,
0400000US12,12,Florida,,52211,Commercial banking,,2012,6051,,5344089,1582786,92374,,
0400000US12,12,Florida,,522110,Commercial banking,,2012,6051,,5344089,1582786,92374,,
0400000US12,12,Florida,,5221101,National commercial banks (banking),,2012,3507,,3579327,1085464,62953,,
0400000US12,12,Florida,,5221102,State commercial banks (banking),,2012,2515,,1570701,433369,27792,,
0400000US12,12,Florida,,52212,Savings institutions,,2012,356,,299357,92260,5296,,
0400000US12,12,Florida,,522120,Savings institutions,,2012,356,,299357,92260,5296,,
0400000US12,12,Florida,,5221201,"Savings institutions, federally chartered",,2012,312,,282188,87340,4895,,
0400000US12,12,Florida,,5221203,"Savings institutions, not federally chartered",,2012,44,,17169,4920,401,,
0400000US12,12,Florida,,52213,Credit unions,,2012,869,3044745,638155,156776,13993,0.1,2.0
0400000US12,12,Florida,,522130,Credit unions,,2012,869,3044745,638155,156776,13993,0.1,2.0
0400000US12,12,Florida,,5221301,"Credit unions, federally chartered",,2012,393,1806543,356541,90761,7990,0.0,0.7
0400000US12,12,Florida,,5221309,"Credit unions, not federally chartered",,2012,476,1238202,281614,66015,6003,0.1,3.8
0400000US12,12,Florida,,5222,Nondepository credit intermediation,,2012,2475,,,,,,
0400000US12,12,Florida,,52221,Credit card issuing,,2012,114,1675440,290861,84689,5530,0.1,0.1
0400000US12,12,Florida,,522210,Credit card issuing,,2012,114,1675440,290861,84689,5530,0.1,0.1
0400000US12,12,Florida,,52222,Sales financing,,2012,338,,,,,,
0400000US12,12,Florida,,522220,Sales financing,,2012,338,,,,,,
0400000US12,12,Florida,,52229,Other nondepository credit intermediation,,2012,2023,,,,,,
0400000US12,12,Florida,,522291,Consumer lending,,2012,368,2501121,300142,86978,4361,1.2,3.3
0400000US12,12,Florida,,522292,Real estate credit,,2012,739,,,,,,
0400000US12,12,Florida,,5222929,Mortgage bankers and loan correspondents,,2012,739,,,,,,
0400000US12,12,Florida,,522293,International trade financing,,2012,46,,,,,,
0400000US12,12,Florida,,522294,Secondary market financing,,2012,14,,,,,,
0400000US12,12,Florida,,522298,All other nondepository credit intermediation,,2012,856,,,,,,
0400000US12,12,Florida,,5222981,Pawnshops,,2012,754,,,,,,
0400000US12,12,Florida,,5222988,Other business credit institutions,,2012,102,,,,,,
0400000US12,12,Florida,,5223,Activities related to credit intermediation,,2012,2189,,,,,,
0400000US12,12,Florida,,52231,Mortgage and nonmortgage loan brokers,,2012,506,,,,,,
0400000US12,12,Florida,,522310,Mortgage and nonmortgage loan brokers,,2012,506,,,,,,
0400000US12,12,Florida,,52232,"Financial transactions processing, reserve, and clearinghouse activities",,2012,390,3528392,730561,233833,9425,3.1,1.5
0400000US12,12,Florida,,522320,"Financial transactions processing, reserve, and clearinghouse activities",,2012,390,3528392,730561,233833,9425,3.1,1.5
0400000US12,12,Florida,,52239,Other activities related to credit intermediation,,2012,1293,,,,,,
0400000US12,12,Florida,,522390,Other activities related to credit intermediation,,2012,1293,,,,,,
0400000US12,12,Florida,,523,"Securities, commodity contracts, and other financial investments and related activities",,2012,6517,15442629,4791668,1298753,41870,3.4,4.9
0400000US12,12,Florida,,5231,Securities and commodity contracts intermediation and brokerage,,2012,2951,9199608,2867895,781791,23586,0.9,2.0
0400000US12,12,Florida,,52311,Investment banking and securities dealing,,2012,269,477215,179016,53481,1202,5.6,3.6
0400000US12,12,Florida,,523110,Investment banking and securities dealing,,2012,269,477215,179016,53481,1202,5.6,3.6
0400000US12,12,Florida,,52312,Securities brokerage,,2012,2545,8447482,2641967,716260,21889,0.6,1.9
0400000US12,12,Florida,,523120,Securities brokerage,,2012,2545,8447482,2641967,716260,21889,0.6,1.9
0400000US12,12,Florida,,52313,Commodity contracts dealing,,2012,53,169668,6948,1435,126,2.5,0.8
0400000US12,12,Florida,,523130,Commodity contracts dealing,,2012,53,169668,6948,1435,126,2.5,0.8
0400000US12,12,Florida,,52314,Commodity contracts brokerage,,2012,84,105243,39964,10615,369,5.9,6.9
0400000US12,12,Florida,,523140,Commodity contracts brokerage,,2012,84,105243,39964,10615,369,5.9,6.9
0400000US12,12,Florida,,5239,Other financial investment activities,,2012,3566,6243021,1923773,516962,18284,7.0,9.2
0400000US12,12,Florida,,52391,Miscellaneous intermediation,,2012,638,640320,187796,52546,1915,18.7,23.7
0400000US12,12,Florida,,523910,Miscellaneous intermediation,,2012,638,640320,187796,52546,1915,18.7,23.7
0400000US12,12,Florida,,52392,Portfolio management,,2012,1417,3499079,1086549,285270,8648,3.5,3.5
0400000US12,12,Florida,,523920,Portfolio management,,2012,1417,3499079,1086549,285270,8648,3.5,3.5
0400000US12,12,Florida,,52393,Investment advice,,2012,1334,1230109,393870,101420,4758,13.7,22.2
0400000US12,12,Florida,,523930,Investment advice,,2012,1334,1230109,393870,101420,4758,13.7,22.2
0400000US12,12,Florida,,52399,All other financial investment activities,,2012,177,873513,255558,77726,2963,3.5,3.1
0400000US12,12,Florida,,523991,"Trust, fiduciary, and custody activities",,2012,131,346028,119304,29993,1339,4.9,4.8
0400000US12,12,Florida,,523999,Miscellaneous financial investment activities,,2012,46,527485,136254,47733,1624,2.6,2.0
0400000US12,12,Florida,,524,Insurance carriers and related activities,,2012,12194,,8455016,2298272,134198,,
0400000US12,12,Florida,,5241,Insurance carriers,,2012,2146,,5296799,1514302,76311,,
0400000US12,12,Florida,,52411,"Direct life, health, and medical insurance carriers",,2012,923,,3006320,906414,39653,,
0400000US12,12,Florida,,524113,Direct life insurance carriers,,2012,519,,1133421,340420,14639,,
0400000US12,12,Florida,,524114,Direct health and medical insurance carriers,,2012,404,,1872899,565994,25014,,
0400000US12,12,Florida,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,1198,,2232528,593886,36215,,
0400000US12,12,Florida,,524126,Direct property and casualty insurance carriers,,2012,930,,1873617,506661,29456,,
